basin_id,gauge_id,gauge_name,gauge_country,gauge_provider,river,lon_snap,lat_snap,lon,lat,elevation,area_official,area_estreams,area_flag,area_rel,start_date,end_date,num_years,num_months,num_days,num_continuous_days,num_days_gaps,num_days_reliable,num_days_noflag,num_days_suspect,gauge_flag,duplicated_suspect,watershed_group,gauges_upstream,nested_catchments
FR004196,O419433002,Le Gijou Ã  Vabre,FR,FR_EAUFRANCE,Le Gijou à Vabre,2.426336,43.694003,2.426336,43.694003,,205.0,204.156,0,0.4117073170731679,1985-12-08,2023-09-30,38,424,12645,4063,1166.0,0.0,626.0,12019.0,C,['FR004195'],541,1,['FR004196']
DEBW0240,Hopfau Glatt,Hopfau Glatt,DE,DE_BW,,8.578455642391908,48.37126527423418,8.578455642391907,48.37126527423418,430.15,206.0,215.892,0,-4.801941747572814,1980-11-01,2023-10-10,44,516,15684,15684,0.0,0.0,15684.0,0.0,B,,1,1,['DEBW0240']
CZ000507,456510,Jedovnice-pila,CZ,CZ_CHMU,Jedovnický potok,16.7398780230657,49.3333216396189,16.7398780230657,49.3333216396189,,28.29,28.29,0,0.0,1980-11-01,2011-12-31,32,374,11383,11383,0.0,0.0,11383.0,0.0,B,,2,2,"['CZ000506', 'CZ000507']"
CH000167,2488,Latterbach,CH,CH_CAMELS,Simme,7.58,46.66,7.58,46.66,667,563.2,563.311,0,-0.01970880681818,1984-06-01,2020-12-31,37,439,13363,13363,0.0,0.0,13363.0,0.0,B,,1,3,"['CH000049', 'CH000073', 'CH000167']"
FR002102,R233505001,R2335050,FR,FR_EAUFRANCE,La Touvre [résurgence] à Gond-Pontouvre [Foulpougne],0.16841,45.673266,0.16841,45.673266,31,125.91,126.62,0,-0.5638948455245874,1980-01-01,2023-09-30,44,518,15578,7413,401.0,12731.0,0.0,2847.0,C,,742,5,"['FR002099', 'FR002100', 'FR002101', 'FR002102', 'FR002103']"
ES001031,8128,TIBI (EMBALSE)                     ,ES,ES_CEDEX,,-0.55693049,38.50004595,-0.556930497669729,38.50004595736088,380,267.0,262.323,0,1.7516853932584349,1966-01-01,1995-09-30,30,357,10865,10865,0.0,0.0,10865.0,0.0,B,,592,1,['ES001031']
ES000876,4236,VILLALBA                           ,ES,ES_CEDEX,,-6.49534767,38.59722033,-6.49534767263118,38.59722033095676,292,365.0,426.63,2,-16.884931506849313,2009-10-01,2019-08-11,10,95,2811,854,791.0,0.0,2811.0,0.0,E,,578,3,"['ES000834', 'ES000841', 'ES000876']"
GB000613,80006,Blackwater at Loch Dee,GB,GB_NRFA,Blackwater at Loch Dee,-4.39,55.09,-4.39,55.09,229,15.72,15.724,0,-0.0254452926208623,1983-01-01,2021-09-30,39,462,14026,7631,127.0,0.0,14026.0,0.0,B,,1165,4,"['GB000610', 'GB000611', 'GB000612', 'GB000613']"
FR002721,X102691601,X1025810,FR,FR_EAUFRANCE,La Sigouste à Montmaur,5.887798,44.576717,5.887798,44.576717,115,15.2,16.087,0,-5.835526315789477,1980-01-18,1985-01-21,6,61,1831,1831,0.0,1619.0,0.0,212.0,C,,27,1,['FR002721']
GB000594,76008,Irthing at Greenholme,GB,GB_NRFA,Irthing at Greenholme,-2.8,54.91,-2.8,54.91,18.4,333.42,333.649,0,-0.0686821426429083,1967-11-01,2021-09-30,55,645,19621,16894,72.0,0.0,19621.0,0.0,B,,1157,2,"['GB000595', 'GB000594']"
DESN1537,582035,Bautzen 1,DE,DE_SN,Spree,14.4086745525548,51.16787783316568,14.4086745525548,51.16787783316568,185.97800000000001,278.0,277.064,0,0.3366906474820067,1925-11-01,2023-10-10,99,1152,35042,29929,731.0,0.0,35042.0,0.0,B,,48,5,"['DESN1537', 'DESN1554', 'DESN1575', 'DESN1618', 'DESN1656']"
FR004393,Q028003001,L'Adour Ã  Estirac,FR,FR_EAUFRANCE,L'Adour à Estirac,0.028681,43.498162,0.028681,43.498162,164,906.0,869.918,0,3.982560706401765,1968-10-01,2023-09-30,56,644,19535,9405,553.0,18745.0,679.0,111.0,B,,741,23,"['FR004383', 'FR004384', 'FR004385', 'FR004386', 'FR004387', 'FR004388', 'FR004389', 'FR004390', 'FR004391', 'FR004392', 'FR001980', 'FR001981', 'FR001982', 'FR001983', 'FR001984', 'FR001985', 'FR001986', 'FR001987', 'FR001988', 'FR001989', 'FR001990', 'FR001991', 'FR004393']"
FR000650,J032301001,J0323010,FR,FR_EAUFRANCE,Le Guyoult à Epiniac,-1.688679,48.525999,-1.688679,48.525999,18,62.7,63.104,0,-0.6443381180223228,1967-11-18,2023-09-30,57,671,20274,6807,132.0,19726.0,272.0,276.0,A,,798,1,['FR000650']
DENI1942,4825109,Ohrum,DE,DE_NI,Weser,10.56587373313214,52.12130815506034,10.56587373313214,52.12130815506034,75.54,813.0,768.325,0,5.495079950799502,1958-01-01,2017-12-31,60,720,21915,21915,0.0,0.0,21915.0,0.0,B,,146,5,"['DEST1702', 'DEST1703', 'DENI1849', 'DENI1898', 'DENI1942']"
FR002046,Q504101001,Q5041010,FR,FR_EAUFRANCE,Le Gave de Pau à Assat [Pont d'Assat],-0.307872,43.244424,-0.307872,43.244424,206,1520.0,1518.391,0,0.1058552631578897,1960-01-01,1965-12-31,6,72,2192,2192,0.0,2159.0,0.0,33.0,A,,741,18,"['FR004428', 'FR004429', 'FR004430', 'FR004431', 'FR002031', 'FR002032', 'FR002033', 'FR002034', 'FR002035', 'FR002036', 'FR002037', 'FR002038', 'FR002039', 'FR002040', 'FR002041', 'FR002042', 'FR002043', 'FR002044', 'FR002045', 'FR002046']"
GB000433,53006,Frome (Bristol) at Frenchay,GB,GB_NRFA,Frome (Bristol) at Frenchay,-2.52,51.49,-2.52,51.49,20,151.63,151.751,0,-0.0797995119699329,1961-09-01,2021-09-30,61,721,21945,21945,0.0,0.0,21945.0,0.0,B,,1093,1,['GB000433']
DEBY0449,24623003,Würzburg,DE,DE_BY,Gollach,10.01976458266785,49.5133440602427,10.01976458266785,49.5133440602427,247.07,162.4,166.966,0,-2.8115763546798043,1964-11-01,2023-08-19,60,664,19450,14744,2026.0,0.0,19450.0,0.0,C,,1,1,['DEBY0449']
DK000287,47000061, st. 510 (Ollerup Sø,DK,DK_ODA,SYLTEMAE Å,10.4724467,55.07198091,10.47244670904092,55.07198091940428,,27.39387,27.299,0,0.3463183551648607,1980-01-01,2016-12-31,12,144,4383,2922,9132.0,4383.0,0.0,0.0,E,,275,3,"['DK000286', 'DK000287', 'DK000291']"
FR000709,J341301001,J3413010,FR,FR_EAUFRANCE,L'Elorn à la Roche-Maurice,-4.215667,48.469419,-4.215667,48.469419,24,260.5,260.456,0,0.0168905950095902,1965-01-01,1966-12-31,2,24,730,730,0.0,730.0,0.0,0.0,A,,725,5,"['FR003758', 'FR000706', 'FR000707', 'FR000708', 'FR000709']"
DK000794,56000007, ØRSLEV,DK,DK_ODA,TUDEÅ,11.38438697,55.4744864,11.38438697982811,55.47448640058506,,148.1398,136.887,0,7.59606803843397,1933-01-01,2021-12-31,87,1044,31776,29585,731.0,31776.0,0.0,0.0,A,,437,5,"['DK000791', 'DK000794', 'DK000829', 'DK000831', 'DK000832']"
CZ000175,166200,Radonice,CZ,CZ_CHMU,Blanice,14.9329333632307,49.7889262929473,14.9329333632307,49.7889262929473,,541.86,541.86,0,0.0,1980-11-01,2021-12-31,37,434,13210,7731,1826.0,0.0,13210.0,0.0,D,,3,3,"['CZ000173', 'CZ000174', 'CZ000175']"
CH000059,2176,Zürich-Sihlhölzli,CH,CH_CAMELS,Sihl,8.53,47.37,8.53,47.37,418,342.6,342.65,0,-0.014594279042602,1981-01-01,2020-12-31,40,480,14610,14610,0.0,0.0,14610.0,0.0,B,,1,5,"['CH000095', 'CH000177', 'CH000182', 'CH000194', 'CH000059']"
DESH1467,114644,Sandschleuse,DE,DE_SH,Sorge,9.3872104547513,54.32221003344992,9.3872104547513,54.32221003344992,-5.02 m NHN,265.0,221.291,2,16.493962264150944,2019-10-31,2023-09-16,5,48,1404,398,13.0,0.0,1404.0,0.0,B,,85,3,"['DESH1293', 'DESH1467', 'DESH1491']"
DEBY0577,53202508,Wunsiedel i. Fichtelgebirge,DE,DE_BY,Eger,12.21337290753788,50.10161807795719,12.21337290753788,50.10161807795719,445.10,299.9,298.852,0,0.3494498166055358,1966-11-01,2023-08-19,58,616,18014,14306,2732.0,0.0,18014.0,0.0,D,,3,3,"['DEBY0577', 'DEBY0648', 'DEBY0898']"
AT000216,205336,Weissenbach am Attersee,AT,AT_EHYD,Aeusserer Weissenbach,13.53858641,47.79386775,13.53858641921559,47.79386775654941,473,31.2,33.914,0,-8.698717948717956,1976-01-01,2021-12-31,46,552,16802,16802,0.0,0.0,16802.0,0.0,B,,2,1,['AT000216']
FR001833,O787401001,O7874010,FR,FR_EAUFRANCE,Le Dourdou [de Conques] à Conques,2.401217,44.587132,2.401217,44.587132,223,521.0,545.937,0,-4.786372360844532,1974-11-08,2023-09-30,50,587,17859,17859,0.0,17239.0,380.0,240.0,A,,541,5,"['FR004288', 'FR004289', 'FR001832', 'FR001834', 'FR001833']"
ES000266,2503,SALIDA EMBALSE DE IRUEÑA           ,ES,ES_CEDEX,,-6.57437495,40.44483495,-6.574374957941814,40.44483495975116,710,468.0,466.801,0,0.2561965811965838,2013-10-01,2019-09-30,7,72,2191,2191,0.0,0.0,2191.0,0.0,B,,539,3,"['ES000189', 'ES000265', 'ES000266']"
DEBB0007,5858700,Berkenbrück 2,DE,DE_BB,Neuendorfer Hauptgraben,14.14157707395381,52.35299229858884,14.14157707395381,52.35299229858884,,104.8823089,103.827,0,1.0061838941838932,1977-11-01,2022-07-27,44,477,14513,7574,1827.0,0.0,14513.0,0.0,D,,48,1,['DEBB0007']
FR000887,K026001001,K0260010,FR,FR_EAUFRANCE,La Loire à Chadrac,3.904983,45.068005,3.904983,45.068005,595,1310.0,1323.246,0,-1.011145038167946,1921-01-01,1996-11-12,76,908,27619,14867,91.0,27556.0,0.0,63.0,A,,732,21,"['FR003780', 'FR003781', 'FR003782', 'FR000868', 'FR000869', 'FR000870', 'FR000871', 'FR000872', 'FR000873', 'FR000874', 'FR000875', 'FR000876', 'FR000877', 'FR000878', 'FR000879', 'FR000880', 'FR000881', 'FR000882', 'FR000883', 'FR000884', 'FR000885', 'FR000886', 'FR000887']"
DEBY0649,53216954,Wunsiedel i. Fichtelgebirge,DE,DE_BY,Kössein,12.10280844625042,50.00377105196502,12.10280844625042,50.00377105196502,507.66,70.1,70.401,0,-0.4293865905848815,1970-11-01,2023-08-19,54,592,17283,16863,2002.0,0.0,17283.0,0.0,D,,3,1,['DEBY0649']
ES000055,1285,RALES                              ,ES,ES_CEDEX,,-4.88983366,43.4098676,-4.889833668034062,43.40986760117063,35,99.0,99.138,0,-0.1393939393939446,1987-10-01,2019-09-30,33,384,11567,9094,121.0,0.0,11567.0,0.0,B,,529,2,"['ES000054', 'ES000055']"
FR002925,Y345402001,Y3444010,FR,FR_EAUFRANCE,Le Vidourle à Salinelles [Moulin de Runel],4.068202000000001,43.822257,4.068202000000001,43.822257,25,539.0,556.899,0,-3.3207792207792206,1994-01-13,2007-02-25,14,153,4574,3217,218.0,4256.0,0.0,318.0,C,,758,10,"['FR004914', 'FR004915', 'FR002918', 'FR002919', 'FR002920', 'FR002921', 'FR002922', 'FR002923', 'FR002924', 'FR002925']"
DK000380,19000010, VESTBÆK BRO,DK,DK_ODA,FISKBÆK Å,9.255320747,56.50382098,9.255320747420082,56.50382098365171,,95.6,108.814,2,-13.822175732217572,1978-01-01,1985-12-31,7,84,2556,2191,366.0,2556.0,0.0,0.0,D,,225,4,"['DK000385', 'DK000408', 'DK000417', 'DK000380']"
GB000462,54028,Vyrnwy at Llanymynech,GB,GB_NRFA,Vyrnwy at Llanymynech,-3.11,52.77,-3.11,52.77,62,779.14,779.568,0,-0.0549323613214566,1969-12-17,2021-09-30,53,622,18915,18551,1.0,0.0,18915.0,0.0,B,,1095,3,"['GB000445', 'GB000462', 'GB000467']"
DEBY0472,24162206,Coburg,DE,DE_BY,Itz,10.9621149168047,50.24916087408403,10.9621149168047,50.24916087408403,282.86,366.6,363.065,0,0.9642662302236836,1925-11-01,2023-08-19,95,1072,31893,24533,3828.0,0.0,31893.0,0.0,D,,1,7,"['DEBY0472', 'DEBY0540', 'DEBY0608', 'DEBY0660', 'DEBY0676', 'DEBY0692', 'DEBY0780']"
DESH1329,114018,Bünsdorf,DE,DE_SH,Schirnau,9.745614409543624,54.36814406454855,9.745614409543624,54.36814406454855,2.452 m NHN,48.15,49.92,0,-3.676012461059196,2003-09-24,2023-02-21,21,234,7091,7091,0.0,0.0,7091.0,0.0,B,,102,3,"['DESH1329', 'DESH1368', 'DESH1369', 'DESH1376']"
FR002846,Y132501001,Y1325010,FR,FR_EAUFRANCE,Le ruisseau de Tréboul à Villepinte,2.088615,43.276608,2.088615,43.276608,132,142.0,158.878,2,-11.885915492957738,1971-10-05,2022-11-23,52,613,18514,6734,164.0,15867.0,322.0,2325.0,C,,752,1,['FR002846']
SE000023,1378,RÖÅN,SE,SE_SMHI,RÖÅN,16.7541,63.6407,16.7541,63.6407,,583.8,579.941,0,0.6610140459061192,1943-08-01,2023-04-10,81,957,29059,28887,49.0,28743.0,0.0,316.0,A,,1718,1,['SE000023']
ES000757,5145,"PEDROSO, EL                        ",ES,ES_CEDEX,,-5.73308109,37.85335103,-5.733081094500076,37.85335103850598,291,297.0,297.558,0,-0.1878787878787854,1983-10-01,2019-09-30,32,339,10216,3204,2933.0,0.0,10216.0,0.0,E,,572,1,['ES000757']
DK000261,22000091, OS GØDSTRUP SØ,DK,DK_ODA,HERNINGSHOLM Å,8.911333995,56.15326213,8.91133399572295,56.15326213037046,,70.86,72.322,0,-2.063223257126733,1988-01-01,1989-12-31,2,24,731,731,0.0,731.0,0.0,0.0,A,,267,3,"['DK000227', 'DK000258', 'DK000261']"
FR000072,A201010001,A2012020,FR,FR_EAUFRANCE,La Fecht à Muhlbach-sur-Munster,7.090609,48.024419,7.090609,48.024419,440,74.0,74.124,0,-0.1675675675675611,1978-09-23,2023-09-30,30,333,10046,5913,6398.0,9723.0,0.0,323.0,E,,1,3,"['FR000071', 'FR000072', 'FR003197']"
FR000494,H512234001,H5122340,FR,FR_EAUFRANCE,L'Ornain à Tronville-en-Barrois,5.282432,48.721624,5.282432,48.721624,206,672.0,670.418,0,0.2354166666666657,1988-12-27,2023-09-30,36,418,12666,12450,30.0,11854.0,29.0,783.0,C,,677,2,"['FR003593', 'FR000494']"
ES000039,1237,TORRELAVEGA                        ,ES,ES_CEDEX,,-4.06395691,43.35269678,-4.06395691876047,43.35269678486755,16,463.0,479.335,0,-3.528077753779693,1995-10-01,2019-09-30,25,282,8543,6167,223.0,0.0,8543.0,0.0,B,,524,3,"['ES000039', 'ES000042', 'ES000100']"
DESH1401,114040,Kupfermühle,DE,DE_SH,Krusau,9.415824432277372,54.83749051338206,9.415824432277374,54.83749051338206,-4.812 m NN,20.2,22.214,0,-9.970297029702968,1984-11-01,1999-10-30,16,177,4950,729,527.0,0.0,4950.0,0.0,C,,117,1,['DESH1401']
DENI1834,4889117,Averhoy,DE,DE_NI,Weser,9.520670597388197,52.55309265769738,9.520670597388197,52.55309265769738,32.17,122.0,136.233,2,-11.666393442622956,1986-12-01,2017-12-31,32,373,11354,11354,0.0,0.0,11354.0,0.0,B,,184,1,['DENI1834']
GB000118,27021,Don at Doncaster,GB,GB_NRFA,Don at Doncaster,-1.14,53.53,-1.14,53.53,4.4,1252.87,1253.736,0,-0.0691212975009548,1959-07-01,2021-09-30,62,722,21968,15969,770.0,0.0,21968.0,0.0,B,,968,6,"['GB000115', 'GB000119', 'GB000120', 'GB000121', 'GB000123', 'GB000118']"
FR001029,K272421001,K2724210,FR,FR_EAUFRANCE,L'Artière à Clermont-Ferrand [Domaine de Crouel],3.142445,45.771547,3.142445,45.771547,341,49.0,44.006,2,10.191836734693876,1987-01-01,2023-09-30,37,441,13408,7376,14.0,12824.0,0.0,584.0,A,,732,1,['FR001029']
CZ000018,17400,Velké Petrovice,CZ,CZ_CHMU,Dunajka,16.2102100844018,50.5219684788233,16.2102100844018,50.5219684788233,,23.89,23.89,4,0.0,1987-11-01,2021-12-31,35,400,12156,5555,324.0,0.0,12156.0,0.0,B,,3,1,['CZ000018']
FR002514,V500621001,V5006210,FR,FR_EAUFRANCE,La Fontolière à Meyras [Pont de Pourtalou],4.288659,44.670629,4.288659,44.670629,299,131.0,132.74,0,-1.3282442748091672,1980-01-01,1985-12-31,6,72,2184,2113,8.0,1354.0,0.0,830.0,C,,27,1,['FR002514']
AT000278,205914,Pergern,AT,AT_EHYD,Steyr,14.3555029,48.05057768,14.35550290384625,48.05057768002822,302,898.1,901.957,0,-0.4294621979734963,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,16,"['AT000263', 'AT000264', 'AT000265', 'AT000266', 'AT000267', 'AT000268', 'AT000269', 'AT000270', 'AT000271', 'AT000272', 'AT000273', 'AT000274', 'AT000275', 'AT000276', 'AT000277', 'AT000278']"
AT000200,210542,Altaussee (Traun),AT,AT_EHYD,Altausseer Traun,13.76806606,47.63459418,13.76806606196098,47.63459418434618,709,54.5,53.858,0,1.1779816513761523,1951-01-01,2021-12-31,71,852,25933,25933,0.0,0.0,25933.0,0.0,B,,2,1,['AT000200']
AT000551,212522,Seebruecke,AT,AT_EHYD,Millstaetter Seebach,13.50925177,46.81366088,13.50925177511853,46.81366088072355,587,286.6,286.058,0,0.1891137473831228,1965-01-01,2021-12-31,57,684,20819,20819,0.0,0.0,20819.0,0.0,B,,2,3,"['AT000549', 'AT000550', 'AT000551']"
CH000011,2034,Payerne-Caserne_d'aviation,CH,CH_CAMELS,Broye,6.94,46.84,6.94,46.84,444,415.9,416.013,0,-0.0271699927867274,1981-01-01,2020-12-31,40,480,14610,14610,0.0,0.0,14610.0,0.0,B,,1,2,"['CH000144', 'CH000011']"
DEBY0786,18625004,Berchtesgadener Land,DE,DE_BY,Königsseer Ache,12.99699995908962,47.61635326680243,12.99699995908962,47.61635326680243,549.95,155.3,158.137,0,-1.8267868641339275,1930-11-01,2023-08-19,94,1072,31893,31473,2002.0,0.0,31893.0,0.0,C,,2,1,['DEBY0786']
FR003052,Y561507001,Y5615070,FR,FR_EAUFRANCE,Le Loup à Cipières [Prise de Bramafan],6.990168,43.762327,6.990168,43.762327,460,124.26,126.315,0,-1.6537904394012497,1980-08-27,1983-12-31,4,41,1222,1222,0.0,1222.0,0.0,0.0,A,,770,3,"['FR003049', 'FR003051', 'FR003052']"
FR002776,Y024402001,Y0244020,FR,FR_EAUFRANCE,Le Tech à Amélie-les-Bains-Palalda [Supervaltech],2.66235,42.473963,2.66235,42.473963,224,342.0,344.163,0,-0.6324561403508804,1967-01-01,1968-11-29,2,23,699,699,0.0,692.0,0.0,7.0,A,,747,8,"['FR002769', 'FR002770', 'FR002771', 'FR002772', 'FR002773', 'FR002774', 'FR002775', 'FR002776']"
FR003877,K415001301,L'Ethelin Ã  ChÃ¢tillon-sur-Loire,FR,FR_EAUFRANCE,L'Ethelin à Châtillon-sur-Loire,2.744421,47.588243,2.744421,47.588243,,27.0,27.067,0,-0.2481481481481487,1968-09-21,1992-06-29,18,181,5470,5425,3213.0,5140.0,0.0,330.0,E,,732,1,['FR003877']
DK000356,1000091, KVADDERKÆR,DK,DK_ODA,KLITMØLLER Å,8.521299906,57.03316919,8.521299906541097,57.03316919249363,,30.55351,29.834,0,2.354917651032564,1982-01-01,1993-12-31,12,144,4383,4383,0.0,4383.0,0.0,0.0,A,,293,3,"['DK000350', 'DK000356', 'DK000427']"
CH000040,2125,Frauenthal,CH,CH_CAMELS,Lorze,8.42,47.22,8.42,47.22,394,261.7,261.781,0,-0.0309514711501785,1981-01-01,2020-12-31,40,480,14610,14610,0.0,0.0,14610.0,0.0,B,,1,2,"['CH000160', 'CH000040']"
ES000363,9049,DEBANOS                            ,ES,ES_CEDEX,,-1.94531078,41.90514096,-1.945310788689787,41.90514096719932,920,150.0,150.87,0,-0.580000000000003,1931-01-01,2019-09-30,71,826,24985,7252,7430.0,0.0,24985.0,0.0,E,,540,1,['ES000363']
DERP2012,2630050000,Wasserliesch,DE,DE_RP,Albach,6.529,49.711,6.529,49.711,,37.5,38.0,0,-1.3333333333333337,1972-11-01,2021-12-31,50,587,17867,17227,91.0,0.0,17867.0,0.0,B,,1,1,['DERP2012']
FR003967,L513401001,La Semme Ã  Droux,FR,FR_EAUFRANCE,La Semme à Droux,1.142102,46.15078,1.142102,46.15078,186,174.39,174.712,0,-0.1846436148861762,1968-12-01,2023-09-30,56,658,20026,18278,1.0,18423.0,177.0,1426.0,C,,732,1,['FR003967']
GB000589,75004,Cocker at Southwaite Bridge,GB,GB_NRFA,Cocker at Southwaite Bridge,-3.35,54.64,-3.35,54.64,59.5,116.17,116.227,0,-0.0490660239304486,1967-12-01,2021-09-30,55,646,19663,19663,0.0,0.0,19663.0,0.0,B,,1155,1,['GB000589']
FR000095,A235020001,A2352021,FR,FR_EAUFRANCE,Le Giessen à Sélestat,7.459819,48.271833,7.459819,48.271833,172,260.0,272.006,0,-4.617692307692297,2007-01-01,2023-09-30,17,201,6117,6117,0.0,5550.0,0.0,567.0,C,,1,8,"['FR000091', 'FR000092', 'FR000093', 'FR000094', 'FR000095', 'FR000096', 'FR003206', 'FR003207']"
FR000623,I650201001,I6502010,FR,FR_EAUFRANCE,La Taute à Saint-Sauveur-Lendelin,-1.393234,49.116585,-1.393234,49.116585,48,19.1,17.435,2,8.717277486911009,1993-05-19,2023-09-30,31,365,11046,9229,46.0,10559.0,0.0,487.0,A,,788,1,['FR000623']
FR003174,A122201002,La Doller Ã  Lauw et Ã  Masevaux,FR,FR_EAUFRANCE,La Doller à Lauw et à Masevaux,7.007845,47.765329,7.007845,47.765329,387,92.5,91.921,0,0.6259459459459389,1999-07-23,2007-01-03,9,91,2722,2722,0.0,2717.0,0.0,5.0,A,,1,9,"['FR000037', 'FR000038', 'FR000039', 'FR000040', 'FR000041', 'FR000042', 'FR003171', 'FR003172', 'FR003173', 'FR003174']"
CZ000274,228900,Jílové,CZ,CZ_CHMU,Jílovský potok,14.1074437205375,50.7630269390669,14.1074437205375,50.7630269390669,,42.58,42.58,0,0.0,2008-02-01,2021-12-31,14,167,5083,5083,0.0,0.0,5083.0,0.0,B,,3,1,['CZ000274']
AT000487,214536,Totes Weib,AT,AT_EHYD,Muerz,15.4847905,47.72784451,15.48479050515807,47.72784451261819,847,103.7,105.148,0,-1.396335583413687,2003-01-01,2020-08-25,18,212,6447,6447,0.0,0.0,6447.0,0.0,B,,2,1,['AT000487']
DEBB0095,F_5875001,Nuthe_OH_Großbeerener Graben,DE,DE_BB,Nuthe,13.20634487576055,52.21523687926133,13.20634487576055,52.21523687926133,,,683.808,3,,1983-11-01,2023-09-24,41,479,14573,14573,0.0,0.0,14573.0,0.0,B,,45,6,"['DEBB0060', 'DEBB0064', 'DEBB0080', 'DEBB0095', 'DEBB0141', 'DEBB0142']"
DK000015,64000019, LYSEBRO,DK,DK_ODA,AVL. 31L,11.6077503,54.73095807,11.60775030660681,54.73095807140697,,11.20848,11.634,0,-3.796411288595783,1989-01-01,1996-12-31,8,96,2922,2922,0.0,2922.0,0.0,0.0,A,,223,1,['DK000015']
ES001054,1010,PUENTE QUEROL                      ,ES,ES_CEDEX,,-6.59680421,42.54232256,-6.596804211527528,42.54232256623101,490,833.0,838.289,0,-0.6349339735894343,1913-11-27,1959-09-30,37,360,9495,5355,7249.0,0.0,9495.0,0.0,E,,594,6,"['ES001054', 'ES001086', 'ES001089', 'ES001132', 'ES001139', 'ES001140']"
AT000041,202143,Scharnitz (Giessenbach),AT,AT_EHYD,Giessenbach,11.25750726,47.38843395,11.25750726508319,47.38843395629395,966,65.1,65.206,0,-0.1628264208909504,1987-01-01,2021-12-31,35,420,12784,12784,0.0,0.0,12784.0,0.0,B,,2,1,['AT000041']
FR003696,I216201001,La Vie Ã  Corbon,FR,FR_EAUFRANCE,La Vie à Corbon,-0.031425,49.137355,-0.031425,49.137355,5,434.0,437.127,0,-0.7205069124423985,1970-10-16,1975-12-31,6,63,1903,1903,0.0,1903.0,0.0,0.0,A,,700,2,"['FR000581', 'FR003696']"
FR002596,V715504001,V7155040,FR,FR_EAUFRANCE,Le Gardon d'Alès à Saint-Hilaire-de-Brethmas,4.101199000000001,44.096905,4.101199000000001,44.096905,115,328.0,321.627,0,1.942987804878046,1993-07-23,2002-09-08,10,111,3335,3335,0.0,3152.0,0.0,183.0,C,,27,10,"['FR002593', 'FR002594', 'FR002595', 'FR002596', 'FR002597', 'FR002598', 'FR002599', 'FR002600', 'FR002601', 'FR002602']"
FR004646,V126402301,Le Fier Ã  ValliÃ¨res [EDF],FR,FR_EAUFRANCE,Le Fier à Vallières [EDF],5.920634,45.902098,5.920634,45.902098,290,1350.0,1328.12,0,1.620740740740749,1948-01-01,2022-12-31,75,900,27394,27394,0.0,26487.0,337.0,570.0,A,,27,15,"['FR004638', 'FR004639', 'FR004640', 'FR004641', 'FR004642', 'FR004643', 'FR004644', 'FR004646', 'FR002362', 'FR002363', 'FR002364', 'FR002365', 'FR002366', 'FR002367', 'FR002368']"
FR001471,N410402001,N4104020,FR,FR_EAUFRANCE,Le Chambon à Saint-Georges-de-Noisné [Moulin des Isles],-0.23499134,46.50583877,-0.2341,46.505944,130,31.22,31.105,1,0.3683536194746907,1991-01-01,2021-10-30,31,359,10802,2988,459.0,9011.0,0.0,1791.0,C,,740,1,['FR001471']
FR004661,V220601001,Le HÃƒÂ©risson ÃƒÂ  Doucier,FR,FR_EAUFRANCE,Le Hérisson à Doucier,5.77531,46.648115,5.77531,46.648115,495,39.0,48.162,3,-23.49230769230769,1957-01-01,2023-09-30,67,800,24312,11919,67.0,23381.0,26.0,905.0,A,,27,2,"['FR002439', 'FR004661']"
CZ000197,186800,Ždírec,CZ,CZ_CHMU,Úslava,13.5749552257165,49.5528253343291,13.5749552257165,49.5528253343291,,375.81,375.81,0,0.0,2004-01-01,2021-12-31,18,216,6575,6575,0.0,0.0,6575.0,0.0,B,,3,2,"['CZ000196', 'CZ000197']"
CZ000405,361000,Loštice,CZ,CZ_CHMU,Třebůvka,16.9307884623743,49.7443533908902,16.9307884623743,49.7443533908902,,573.19,573.19,0,0.0,1980-11-01,2011-12-31,32,374,11383,11383,0.0,0.0,11383.0,0.0,B,,2,6,"['CZ000400', 'CZ000401', 'CZ000402', 'CZ000403', 'CZ000404', 'CZ000405']"
GB000442,53028,By Brook at Middlehill,GB,GB_NRFA,By Brook at Middlehill,-2.27,51.42,-2.27,51.42,28.1,99.48,99.568,0,-0.0884599919581763,1982-01-01,2021-09-30,40,477,14518,14518,0.0,0.0,14518.0,0.0,B,,1092,1,['GB000442']
FR002682,W333521001,W3335210,FR,FR_EAUFRANCE,L'Adouin à Saint-Martin-en-Vercors [Tourtre],5.442339,45.003521,5.442339,45.003521,689,,37.322,4,,1970-01-01,2023-09-30,54,645,19620,11048,11.0,19559.0,0.0,61.0,A,,27,1,['FR002682']
AT000110,202630,Koessen-Waidach,AT,AT_EHYD,Kohlenbach,12.3906545,47.65590842,12.39065450196425,47.65590842314528,593,100.0,109.769,0,-9.769000000000004,2004-04-30,2021-12-31,18,213,6455,6455,0.0,0.0,6455.0,0.0,B,,2,2,"['AT000109', 'AT000110']"
